Date,SITE NAME,STATE,DAILY_AQI_VALUE,SITE_LATITUDE,SITE_LONGITUDE
12/8/2018,Jersey City,New Jersey,5,40.731645,-74.066308
12/9/2018,Jersey City,New Jersey,6,40.731645,-74.066308
12/10/2018,Jersey City,New Jersey,6,40.731645,-74.066308
12/11/2018,Jersey City,New Jersey,9,40.731645,-74.066308
12/12/2018,Jersey City,New Jersey,7,40.731645,-74.066308
12/13/2018,Jersey City,New Jersey,7,40.731645,-74.066308
12/14/2018,Jersey City,New Jersey,8,40.731645,-74.066308
12/15/2018,Jersey City,New Jersey,9,40.731645,-74.066308
12/16/2018,Jersey City,New Jersey,5,40.731645,-74.066308
12/17/2018,Jersey City,New Jersey,3,40.731645,-74.066308
12/18/2018,Jersey City,New Jersey,2,40.731645,-74.066308
12/19/2018,Jersey City,New Jersey,13,40.731645,-74.066308
12/20/2018,Jersey City,New Jersey,18,40.731645,-74.066308
12/21/2018,Jersey City,New Jersey,7,40.731645,-74.066308
12/22/2018,Jersey City,New Jersey,5,40.731645,-74.066308
12/23/2018,Jersey City,New Jersey,5,40.731645,-74.066308
12/24/2018,Jersey City,New Jersey,5,40.731645,-74.066308
12/25/2018,Jersey City,New Jersey,3,40.731645,-74.066308
12/26/2018,Jersey City,New Jersey,6,40.731645,-74.066308
12/27/2018,Jersey City,New Jersey,6,40.731645,-74.066308
12/28/2018,Jersey City,New Jersey,8,40.731645,-74.066308
12/29/2018,Jersey City,New Jersey,6,40.731645,-74.066308
12/30/2018,Jersey City,New Jersey,7,40.731645,-74.066308
12/31/2018,Jersey City,New Jersey,14,40.731645,-74.066308
1/1/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
1/2/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
1/3/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
1/4/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
1/5/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
1/6/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
1/7/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
1/8/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
1/9/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
1/10/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
1/11/2018,Elizabeth,New Jersey,23,40.662435,-74.214854
1/12/2018,Elizabeth,New Jersey,20,40.662435,-74.214854
1/13/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
1/14/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
1/15/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
1/16/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
1/17/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
1/18/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
1/19/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
1/20/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
1/21/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
1/22/2018,Elizabeth,New Jersey,16,40.662435,-74.214854
1/23/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
1/24/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
1/25/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
1/26/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
1/27/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
1/28/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
1/29/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
1/30/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
1/31/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
2/1/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
2/2/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
2/3/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
2/4/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
2/5/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
2/6/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
2/7/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
2/8/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
2/9/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
2/10/2018,Elizabeth,New Jersey,16,40.662435,-74.214854
2/11/2018,Elizabeth,New Jersey,22,40.662435,-74.214854
2/12/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
2/13/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
2/14/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
2/15/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
2/16/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
2/17/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
2/18/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
2/19/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
2/20/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
2/21/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
2/22/2018,Elizabeth,New Jersey,1,40.662435,-74.214854
2/23/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
2/24/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
2/25/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
2/26/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
2/27/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
2/28/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
3/1/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
3/2/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
3/3/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/4/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
3/5/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
3/6/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
3/7/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
3/8/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
3/9/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
3/10/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/11/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
3/12/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
3/13/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
3/14/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/15/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/16/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
3/17/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/18/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/19/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
3/20/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
3/21/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
3/22/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
3/23/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
3/24/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/25/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
3/26/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
3/27/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
3/28/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
3/29/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
3/30/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
3/31/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
4/1/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
4/2/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
4/3/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
4/4/2018,Elizabeth,New Jersey,16,40.662435,-74.214854
4/5/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
4/6/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
4/7/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
4/8/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
4/9/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
4/10/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
4/11/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
4/12/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
4/13/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
4/14/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
4/15/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
4/16/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
4/17/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
4/18/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
4/19/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
4/20/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
4/21/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
4/22/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
4/23/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
4/24/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
4/25/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
4/26/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
4/27/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
4/28/2018,Elizabeth,New Jersey,23,40.662435,-74.214854
4/29/2018,Elizabeth,New Jersey,31,40.662435,-74.214854
4/30/2018,Elizabeth,New Jersey,32,40.662435,-74.214854
5/2/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
5/3/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
5/4/2018,Elizabeth,New Jersey,1,40.662435,-74.214854
5/7/2018,Elizabeth,New Jersey,1,40.662435,-74.214854
5/8/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
5/9/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
5/10/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
5/11/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
5/12/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
5/13/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
5/14/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
5/15/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
5/16/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
5/17/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
5/18/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
5/19/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
5/20/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
5/21/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
5/22/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
5/23/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
5/24/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
5/25/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
5/26/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
5/27/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
5/28/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
5/29/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
5/30/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
5/31/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
6/1/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
6/2/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
6/3/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
6/4/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
6/5/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
6/6/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/7/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/8/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/9/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
6/10/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
6/11/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
6/12/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
6/13/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
6/14/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
6/15/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/16/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/17/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/18/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
6/19/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/20/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
6/21/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
6/22/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
6/23/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
6/24/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
6/25/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/26/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/27/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
6/28/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
6/29/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
6/30/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/1/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/2/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/3/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
7/4/2018,Elizabeth,New Jersey,14,40.662435,-74.214854
7/5/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
7/6/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/7/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/8/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/9/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
7/10/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/11/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/12/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/13/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/14/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
7/15/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/16/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/17/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/18/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/19/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/20/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/21/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/22/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/23/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/24/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/25/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/26/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
7/27/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
7/28/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
7/29/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
7/30/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
7/31/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
8/1/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/2/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/3/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/4/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
8/5/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/6/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
8/7/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/8/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/9/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/10/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
8/11/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
8/12/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
8/13/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/14/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/15/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/16/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/17/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/18/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
8/19/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/20/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
8/21/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/22/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
8/23/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
8/24/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/25/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
8/26/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
8/27/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/28/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/29/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
8/30/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
8/31/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
9/1/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
9/2/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
9/3/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/4/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/5/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
9/6/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/7/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/8/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/9/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
9/10/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
9/11/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
9/12/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
9/13/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
9/14/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
9/15/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
9/16/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
9/17/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
9/18/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/19/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/20/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/21/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
9/22/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/23/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/24/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/25/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
9/26/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/27/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/28/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
9/29/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
9/30/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/1/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/2/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
10/3/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
10/4/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
10/5/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
10/6/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
10/7/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
10/8/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
10/9/2018,Elizabeth,New Jersey,11,40.662435,-74.214854
10/10/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
10/11/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
10/12/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
10/13/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
10/14/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/15/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
10/16/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/17/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
10/18/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
10/19/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
10/20/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
10/21/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/22/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/23/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
10/24/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
10/25/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/26/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
10/27/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
10/28/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
10/29/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
10/30/2018,Elizabeth,New Jersey,8,40.662435,-74.214854
10/31/2018,Elizabeth,New Jersey,14,40.662435,-74.214854
11/1/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
11/2/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
11/3/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
11/4/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
11/5/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
11/6/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
11/7/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
11/8/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
11/9/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
11/10/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
11/11/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
11/12/2018,Elizabeth,New Jersey,20,40.662435,-74.214854
11/13/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
11/14/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
11/15/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
11/16/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
11/17/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
11/18/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
11/19/2018,Elizabeth,New Jersey,17,40.662435,-74.214854
11/20/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
11/21/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
11/22/2018,Elizabeth,New Jersey,3,40.662435,-74.214854
11/23/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
11/24/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
11/25/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
11/26/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
11/27/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
11/28/2018,Elizabeth,New Jersey,2,40.662435,-74.214854
11/29/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
11/30/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
12/1/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
12/2/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
12/3/2018,Elizabeth,New Jersey,14,40.662435,-74.214854
12/4/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
12/5/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
12/6/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
12/7/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
12/8/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
12/9/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
12/10/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
12/11/2018,Elizabeth,New Jersey,14,40.662435,-74.214854
12/12/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
12/13/2018,Elizabeth,New Jersey,14,40.662435,-74.214854
12/14/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
12/15/2018,Elizabeth,New Jersey,13,40.662435,-74.214854
12/16/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
12/17/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
12/18/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
12/19/2018,Elizabeth,New Jersey,9,40.662435,-74.214854
12/20/2018,Elizabeth,New Jersey,23,40.662435,-74.214854
12/21/2018,Elizabeth,New Jersey,15,40.662435,-74.214854
12/22/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
12/23/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
12/24/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
12/25/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
12/26/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
12/27/2018,Elizabeth,New Jersey,6,40.662435,-74.214854
12/28/2018,Elizabeth,New Jersey,10,40.662435,-74.214854
12/29/2018,Elizabeth,New Jersey,5,40.662435,-74.214854
12/30/2018,Elizabeth,New Jersey,7,40.662435,-74.214854
12/31/2018,Elizabeth,New Jersey,20,40.662435,-74.214854
1/1/2018,Elizabeth Lab,New Jersey,6,40.64144,-74.208365
1/2/2018,Elizabeth Lab,New Jersey,6,40.64144,-74.208365
1/3/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
1/4/2018,Elizabeth Lab,New Jersey,6,40.64144,-74.208365
1/5/2018,Elizabeth Lab,New Jersey,2,40.64144,-74.208365
1/6/2018,Elizabeth Lab,New Jersey,3,40.64144,-74.208365
1/7/2018,Elizabeth Lab,New Jersey,3,40.64144,-74.208365
1/8/2018,Elizabeth Lab,New Jersey,3,40.64144,-74.208365
1/9/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
1/10/2018,Elizabeth Lab,New Jersey,10,40.64144,-74.208365
1/11/2018,Elizabeth Lab,New Jersey,9,40.64144,-74.208365
1/12/2018,Elizabeth Lab,New Jersey,11,40.64144,-74.208365
1/13/2018,Elizabeth Lab,New Jersey,3,40.64144,-74.208365
1/14/2018,Elizabeth Lab,New Jersey,3,40.64144,-74.208365
1/15/2018,Elizabeth Lab,New Jersey,6,40.64144,-74.208365
1/16/2018,Elizabeth Lab,New Jersey,8,40.64144,-74.208365
1/17/2018,Elizabeth Lab,New Jersey,6,40.64144,-74.208365
1/18/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
1/23/2018,Elizabeth Lab,New Jersey,7,40.64144,-74.208365
1/24/2018,Elizabeth Lab,New Jersey,2,40.64144,-74.208365
1/25/2018,Elizabeth Lab,New Jersey,3,40.64144,-74.208365
1/26/2018,Elizabeth Lab,New Jersey,7,40.64144,-74.208365
1/27/2018,Elizabeth Lab,New Jersey,6,40.64144,-74.208365
1/28/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
1/29/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
1/30/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
1/31/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
2/1/2018,Elizabeth Lab,New Jersey,7,40.64144,-74.208365
2/2/2018,Elizabeth Lab,New Jersey,7,40.64144,-74.208365
2/3/2018,Elizabeth Lab,New Jersey,5,40.64144,-74.208365
2/4/2018,Elizabeth Lab,New Jersey,10,40.64144,-74.208365
2/5/2018,Elizabeth Lab,New Jersey,10,40.64144,-74.208365
2/6/2018,Elizabeth Lab,New Jersey,8,40.64144,-74.208365
2/7/2018,Elizabeth Lab,New Jersey,8,40.64144,-74.208365
